director_id,genre,prob
41853,Documentary,1
41854,Documentary,1
41854,Music,1
41855,Comedy,1
41855,Family,1
41856,Comedy,1
41856,Short,1
41857,Drama,1
41857,Short,1
41858,Comedy,1
41859,Comedy,1
41860,Short,1
41861,Comedy,1
41861,Drama,0.5
41863,Short,1
41864,Action,1
41864,Comedy,0.5
41864,Horror,1
41864,Sci-Fi,0.5
41865,Drama,1
41865,Romance,0.333333
41866,Comedy,0.133333
41866,Crime,0.533333
41866,Drama,0.333333
41866,Family,0.0666667
41866,Romance,0.0666667
41867,Animation,0.0625
41867,Comedy,1
41867,Drama,0.0625
41867,Family,0.1875
41867,Fantasy,0.125
41867,Romance,0.0625
41868,Action,0.333333
41868,Horror,0.333333
41868,Mystery,0.333333
41868,Thriller,0.333333
41870,Action,1
41870,Adventure,1
41871,Drama,1
41871,Family,0.5
41872,Comedy,1
41873,Animation,1
41873,Short,1
41875,Action,0.333333
41875,Comedy,1
41875,Crime,0.333333
41875,Romance,0.333333
41876,Documentary,1
41876,Short,1
41879,Short,1
41881,Action,0.265823
41881,Comedy,0.0379747
41881,Crime,0.101266
41881,Drama,0.56962
41881,Family,0.0126582
41881,Horror,0.0126582
41881,Mystery,0.0759494
41881,Romance,0.126582
41881,Thriller,0.101266
41881,War,0.0632911
41882,Horror,1
41883,Comedy,0.25
41883,Fantasy,0.5
41883,Romance,0.25
41883,Short,1
41884,Action,1
41884,Animation,1
41885,Drama,1
41885,Romance,1
41886,Comedy,1
41886,Musical,1
41887,Animation,1
41887,Horror,1
41889,Action,1
41889,Adventure,1
41889,Animation,1
41889,Family,1
41889,Fantasy,1
41890,Action,1
41890,Animation,0.5
41891,Comedy,0.25
41891,Crime,0.25
41891,Drama,1
41891,Mystery,0.25
41891,Romance,0.25
41892,Drama,0.928571
41892,Horror,0.0714286
41892,War,0.285714
41893,Animation,1
41893,Comedy,1
41893,Family,1
41893,Fantasy,1
41894,Animation,1
41894,Short,1
41895,Animation,1
41895,Comedy,1
41895,Short,1
41896,Horror,0.666667
41896,Romance,0.333333
41898,Comedy,1
41899,Animation,1
41899,Fantasy,1
41900,Action,1
41900,Drama,0.5
41900,Thriller,0.5
41901,Fantasy,1
41902,Action,1
41902,Comedy,1
41902,Fantasy,1
41902,Horror,1
41904,Horror,1
41905,Crime,0.5
41905,Drama,0.25
41905,Sci-Fi,0.25
41905,War,0.25
41906,Documentary,0.333333
41906,Short,0.666667
41907,Comedy,0.2
41907,Family,0.8
41907,Fantasy,0.6
41908,Action,1
41908,Sci-Fi,1
41908,Short,1
41909,Crime,1
41909,Drama,1
41910,Drama,0.25
41910,Family,0.25
41910,Sci-Fi,0.25
41910,Thriller,0.25
41911,Short,1
41912,Drama,1
41912,Family,1
41914,Documentary,1
41915,Drama,0.333333
41915,Music,0.333333
41915,Short,0.333333
41915,Western,0.333333
41916,Action,0.333333
41916,Adventure,0.333333
41916,Comedy,1
41916,Family,0.333333
41916,Romance,0.666667
41917,Documentary,1
41919,Adventure,0.142857
41919,Comedy,0.142857
41919,Crime,0.285714
41919,Drama,0.642857
41919,Film-Noir,0.142857
41919,Horror,0.0714286
41919,Musical,0.0714286
41919,Mystery,0.0714286
41919,Romance,0.0714286
41919,Sci-Fi,0.0714286
41919,Thriller,0.142857
41919,Western,0.142857
41920,Adventure,1
41920,Animation,1
41920,Fantasy,1
41921,Comedy,1
41921,Family,1
41921,Fantasy,1
41922,Short,1
41923,Horror,1
41924,Short,1
41926,Comedy,1
41926,Romance,1
41927,Comedy,1
41928,Documentary,1
41929,Documentary,1
41930,Comedy,1
41932,Documentary,1
41933,Documentary,0.5
41933,Drama,0.5
41933,Short,0.5
41934,Documentary,1
41936,Short,1
41938,Action,1
41938,Drama,1
41938,Musical,1
41940,Crime,0.2
41940,Drama,0.4
41940,Short,1
41943,Animation,0.5
41943,Short,1
41944,Short,1
41945,Documentary,1
41945,Short,1
41947,Comedy,1
41947,Drama,1
41947,Short,1
41948,Comedy,0.333333
41948,Drama,0.333333
41948,Mystery,0.333333
41948,Short,1
41948,Thriller,0.666667
41949,Action,1
41951,Action,1
41951,Animation,1
41951,Comedy,0.5
41952,Animation,0.5
41952,Family,0.5
41952,Fantasy,0.5
41953,Comedy,0.5
41953,Crime,0.5
41953,Drama,0.5
41953,Horror,0.5
41953,Mystery,0.5
41953,Sci-Fi,0.5
41954,Documentary,1
41955,Drama,1
41955,War,1
41956,Animation,1
41956,Comedy,1
41956,Family,1
41957,Drama,1
41958,Comedy,1
41960,Comedy,0.4
41960,Crime,0.4
41960,Drama,0.2
41962,Action,0.5
41962,Drama,1
41963,Comedy,1
41964,Short,1
41965,Comedy,1
41965,Horror,0.666667
41965,Musical,0.333333
41965,Short,1
41967,Documentary,1
41968,Drama,1
41969,Fantasy,1
41969,Horror,1
41969,Short,1
41970,Short,1
41971,Documentary,1
41971,Short,0.833333
41972,Comedy,1
41973,Animation,0.142857
41973,Documentary,0.666667
41973,Music,0.047619
41973,Short,0.761905
41975,Action,0.2
41975,Drama,0.6
41975,Horror,0.6
41975,Mystery,0.2
41975,Short,0.2
41975,Thriller,0.8
41976,Documentary,1
41976,Short,0.394737
41978,Documentary,1
41979,Documentary,0.25
41979,Drama,0.75
41980,Drama,1
41981,Documentary,1
41982,Documentary,1
41983,Documentary,1
41984,Documentary,1
41985,Drama,1
41985,Romance,0.5
41986,Documentary,1
41986,Short,1
41989,Comedy,1
41989,Short,1
41990,Short,1
41991,Comedy,1
41992,Drama,1
41993,Documentary,1
41994,Comedy,1
41994,Short,1
41995,Documentary,0.5
41995,Music,0.25
41995,Short,0.75
41996,Drama,1
41996,Short,1
41997,Comedy,1
41998,Animation,0.5
41998,Mystery,0.5
41998,Short,0.5
41999,Documentary,1
41999,Short,1
42000,Action,1
42000,Animation,1
42000,Fantasy,1
42001,Animation,1
42001,Short,1
42002,Action,1
42002,Adventure,1
42002,Drama,1
42003,Comedy,1
42004,Action,1
42004,Drama,0.5
42007,Thriller,1
42010,Documentary,1
42011,Animation,1
42011,Musical,1
42011,Short,1
42012,Short,1
42013,Drama,1
42014,Musical,0.5
42014,Romance,0.5
42015,Drama,1
42015,Family,1
42017,Action,0.75
42017,Comedy,0.25
42017,Crime,0.25
42017,Drama,0.5
42017,Romance,0.5
42017,Thriller,0.25
42018,Comedy,0.5
42018,Drama,1
42018,Family,0.5
42018,Musical,1
42018,Romance,1
42019,Action,0.916667
42019,Adventure,0.0833333
42019,Comedy,0.0833333
42019,Crime,0.0833333
42019,Drama,0.333333
42019,Fantasy,0.166667
42019,Horror,0.0833333
42019,Musical,0.0833333
42019,Mystery,0.0833333
42019,Romance,0.25
42019,Thriller,0.166667
42020,Comedy,0.375
42020,Drama,0.125
42020,Short,0.875
42021,Drama,1
42023,Comedy,1
42023,Short,1
42024,Short,1
42025,Music,1
42025,Short,0.333333
42026,Comedy,1
42026,Short,1
42027,Documentary,1
42028,Adventure,0.5
42028,Comedy,0.5
42028,Drama,1
42029,Comedy,0.222222
42029,Documentary,0.111111
42029,Drama,0.666667
42029,Short,0.222222
42031,Music,1
42034,Comedy,0.5
42034,Documentary,0.5
42037,Action,0.333333
42037,Animation,1
42037,Drama,0.333333
42037,Sci-Fi,0.666667
42037,Short,0.333333
42039,Action,1
42039,Animation,1
42039,Fantasy,0.5
42040,Action,1
42040,Musical,1
42040,Romance,1
42041,Comedy,0.5
42041,Drama,0.5
42041,Romance,0.5
42041,Short,0.5
42042,Action,0.166667
42042,Comedy,0.333333
42042,Drama,0.166667
42042,Horror,0.166667
42042,Romance,0.166667
42046,Comedy,0.571429
42046,Drama,0.428571
42046,Music,0.142857
42046,Musical,0.142857
42047,Drama,1
42050,Documentary,1
42051,Action,0.785714
42051,Adventure,0.642857
42051,Animation,0.857143
42051,Drama,0.285714
42051,Romance,0.142857
42051,Sci-Fi,0.571429
42051,Thriller,0.571429
42052,Animation,1
42052,Sci-Fi,1
42053,Documentary,1
42055,Drama,1
42056,Documentary,0.5
42056,Drama,0.5
42057,Short,1
42058,Drama,1
42058,Short,1
42059,Action,0.333333
42059,Comedy,0.833333
42059,Drama,0.333333
42059,Fantasy,0.166667
42059,Romance,0.666667
42060,Comedy,0.5
42060,Drama,0.5
42061,Drama,1
42062,Comedy,1
42064,Action,0.5
42064,Crime,0.5
42064,Drama,0.5
42064,Romance,0.25
42066,Documentary,1
42067,Documentary,0.25
42067,Drama,0.75
42067,Romance,0.25
42068,Comedy,0.2
42068,Crime,0.2
42068,Drama,0.4
42068,Short,0.2
42069,Music,1
42070,Comedy,1
42070,Crime,0.0333333
42070,Musical,0.0333333
42070,Western,0.0333333
42071,Adventure,0.285714
42071,Comedy,0.142857
42071,Drama,0.714286
42071,Family,0.285714
42071,Romance,0.142857
42071,Short,0.142857
42072,Drama,1
42073,Drama,1
42073,Family,1
42074,Drama,1
42074,Family,0.5
42074,Short,0.5
42075,Comedy,1
42075,Thriller,0.125
42077,Short,1
42078,Comedy,1
42080,Documentary,1
42080,Short,1
42081,Animation,0.8
42081,Drama,0.2
42081,Short,0.6
42082,Documentary,1
42082,Short,0.5
42083,Action,0.166667
42083,Comedy,0.166667
42083,Drama,0.833333
42084,Short,1
42086,Documentary,1
42087,Adventure,0.2
42087,Crime,0.2
42087,Drama,0.4
42087,Sci-Fi,0.8
42088,Comedy,1
42089,Crime,0.5
42089,Drama,0.5
42091,Comedy,0.5
42091,Short,1
42092,Animation,1
42092,Short,1
42093,Adventure,0.1
42093,Comedy,0.3
42093,Drama,0.3
42093,Family,0.2
42093,Fantasy,0.2
42093,Music,0.1
42093,Musical,0.1
42093,Romance,0.1
42093,Sci-Fi,0.2
42093,War,0.1
42093,Western,0.3
42094,Comedy,1
42096,Comedy,1
42096,Drama,1
42096,Short,1
42098,Animation,1
42098,Family,1
42098,Short,1
42099,Documentary,0.75
42099,Drama,0.25
42099,Short,0.5
42102,Comedy,1
42102,Drama,0.5
42102,Romance,0.5
42104,Comedy,1
42106,Mystery,1
42106,Short,1
42107,Drama,1
42108,Drama,1
42109,Adventure,1
42109,Comedy,1
42109,Romance,1
42110,Documentary,1
42110,Short,0.125
42111,Adventure,0.0666667
42111,Comedy,0.2
42111,Drama,0.8
42111,Romance,0.133333
42111,Western,0.0666667
42113,Documentary,1
42113,Short,0.5
42114,Drama,1
42114,Romance,0.5
42115,Documentary,1
42117,Comedy,0.307692
42117,Documentary,0.0769231
42117,Drama,0.461538
42117,Mystery,0.0769231
42117,Romance,0.230769
42117,Short,0.153846
42117,Thriller,0.0769231
42118,Short,1
42120,Drama,0.8
42120,Family,0.2
42120,Romance,0.4
42120,Western,0.2
42122,Comedy,0.333333
42122,Documentary,0.666667
42122,Short,0.666667
42124,Adventure,0.5
42124,Drama,0.5
42124,Music,0.5
42124,Musical,0.5
42125,Musical,1
42127,Romance,1
42128,Action,1
42128,Crime,1
42128,Drama,1
42129,Documentary,1
42130,Drama,1
42131,Drama,1
42133,Adventure,0.2
42133,Comedy,0.4
42133,Drama,0.4
42134,Documentary,1
42134,Drama,1
42136,Documentary,1
42137,Comedy,0.333333
42137,Drama,1
42137,Romance,0.333333
42137,War,0.333333
42138,Comedy,1
42138,Drama,1
42139,Action,0.4
42139,Adventure,0.4
42139,Comedy,0.2
42139,Crime,0.4
42139,Drama,0.6
42139,Family,0.2
42139,Horror,0.2
42139,Mystery,0.4
42140,Comedy,0.2
42140,Drama,0.8
42140,Mystery,0.2
42140,Sci-Fi,0.2
42141,Animation,1
42142,Drama,1
42143,Comedy,1
42143,Drama,0.333333
42143,Romance,0.166667
42144,Adventure,0.166667
42144,Documentary,0.166667
42144,Drama,0.666667
42144,Music,0.166667
42144,Musical,0.166667
42144,Romance,0.166667
42145,Action,0.5
42145,Comedy,0.5
42146,Adventure,0.2
42146,Comedy,0.2
42146,Drama,0.6
42146,Fantasy,0.2
42146,War,0.2
42147,Crime,1
42148,Drama,1
42150,Short,1
42151,Comedy,0.142857
42151,Crime,0.142857
42151,Drama,0.285714
42151,Mystery,0.285714
42151,Romance,0.142857
42152,Comedy,1
42153,Adventure,0.25
42153,Comedy,0.25
42153,Drama,0.75
42154,Documentary,0.666667
42154,Drama,0.333333
42155,Documentary,1
42155,War,1
42156,Drama,1
42157,Comedy,1
42158,Family,1
42159,Short,1
42160,Drama,1
42160,Sci-Fi,1
42161,Action,0.333333
42161,Comedy,0.333333
42161,Fantasy,0.333333
42161,Mystery,0.333333
42162,Romance,1
42163,Documentary,0.666667
42163,Short,0.333333
42164,Animation,1
42164,Sci-Fi,1
42164,Short,1
42167,Crime,1
42168,Drama,1
42169,Action,0.2
42169,Drama,0.2
42169,Fantasy,0.2
42169,Horror,0.8
42169,Sci-Fi,0.2
42169,Thriller,0.2
42172,Drama,0.333333
42172,Horror,0.333333
42172,Romance,0.333333
42172,War,0.333333
42173,Romance,1
42174,Drama,1
42175,Short,1
42176,Crime,1
42179,Animation,1
42179,Fantasy,0.5
42179,Short,0.5
42180,Short,1
42181,Adventure,0.333333
42181,Animation,1
42181,Comedy,0.333333
42181,Drama,0.666667
42181,Fantasy,0.333333
42181,Mystery,0.333333
42181,Romance,0.333333
42181,Thriller,0.333333
42183,Action,0.5
42183,Adventure,0.5
42183,Sci-Fi,0.5
42184,Short,1
42185,Action,0.105263
42185,Adventure,0.105263
42185,Comedy,0.105263
42185,Crime,0.0526316
42185,Documentary,0.0526316
42185,Drama,0.736842
42185,Fantasy,0.0526316
42185,Musical,0.0526316
42185,Romance,0.263158
42185,Short,0.0526316
42185,Thriller,0.0526316
42186,Action,0.25
42186,Crime,0.5
42186,Drama,0.25
42186,Romance,0.25
42186,Thriller,0.5
42187,Animation,1
42187,Short,1
42188,Documentary,1
42190,Short,1
42191,Comedy,1
42192,Documentary,1
42193,Animation,1
42193,Drama,1
42193,Family,1
42193,Fantasy,1
42193,Romance,1
42194,Drama,0.571429
42194,Romance,0.428571
42196,Short,1
42199,Comedy,1
42199,Drama,0.333333
42199,Mystery,0.166667
42199,Sci-Fi,0.166667
42200,Comedy,0.8
42200,Drama,0.2
42200,Short,0.2
42201,Comedy,1
42201,Sci-Fi,0.5
42202,Comedy,0.333333
42202,Crime,0.111111
42202,Drama,0.222222
42202,Family,0.111111
42202,Romance,0.111111
42202,Short,0.111111
42202,Thriller,0.222222
42203,Action,1
42203,Adventure,1
42203,Crime,1
42205,Comedy,0.75
42205,Horror,0.5
42205,Sci-Fi,0.25
42206,Action,1
42207,Action,1
42207,Crime,0.142857
42207,Drama,0.714286
42208,Action,1
42208,Horror,1
42208,War,1
42209,Drama,1
42210,Short,1
42211,Action,1
42211,Animation,1
42211,Horror,1
42212,Action,0.5
42212,Comedy,0.5
42212,Drama,0.5
42213,Music,1
42214,Action,1
42214,Adventure,1
42214,Comedy,1
42214,Horror,1
42214,Thriller,1
42215,Documentary,1
42216,Animation,1
42216,Family,1
42216,Short,1
42217,Action,1
42217,Drama,0.5
42218,Short,1
42219,Drama,1
42219,Short,1
42221,Comedy,0.171429
42221,Crime,0.0285714
42221,Drama,0.8
42221,Short,0.0285714
42224,Documentary,1
42224,Short,1
42225,Action,0.666667
42225,Adventure,0.666667
42225,Animation,1
42225,Comedy,1
42225,Family,0.666667
42225,Fantasy,0.666667
42225,Horror,0.333333
42225,Mystery,0.333333
42227,Horror,1
42230,Documentary,1
42231,Comedy,1
42233,Animation,1
42233,Comedy,1
42234,Documentary,0.5
42234,Sci-Fi,0.5
42234,Short,0.5
42236,Comedy,1
42238,Documentary,1
42238,Short,1
42240,Comedy,1
42241,Adventure,0.25
42241,Comedy,0.5
42241,Drama,0.375
42241,Thriller,0.125
42242,Documentary,1
42242,Short,1
42243,Short,1
42244,Short,1
42247,Short,1
42249,Documentary,0.666667
42249,Drama,0.333333
42250,Action,0.0952381
42250,Comedy,0.190476
42250,Crime,0.142857
42250,Drama,0.238095
42250,Horror,0.047619
42250,Mystery,0.047619
42250,Romance,0.238095
42250,Thriller,0.142857
42251,Comedy,0.2
42251,Drama,0.8
42251,Family,0.2
42251,Romance,0.2
42253,Drama,1
42253,Romance,0.333333
42254,Documentary,1
42255,Documentary,1
42257,Animation,1
42257,Comedy,0.5
42257,Family,0.5
42257,Short,1
42258,Drama,1
42258,Short,1
42259,Romance,1
42260,Action,1
42260,Drama,1
42264,Documentary,1
42265,Comedy,0.4
42265,Drama,0.5
42265,Family,0.1
42265,Mystery,0.1
42265,Romance,0.1
42265,Short,0.3
42265,Thriller,0.3
42267,Drama,1
42267,Short,1
42268,Adventure,1
42270,Comedy,1
42272,Animation,0.4
42272,Family,0.2
42272,Short,1
42273,Drama,1
42273,Short,1
42275,Adventure,1
42275,Drama,1
42277,Documentary,1
42278,Documentary,1
42278,Short,0.2
42278,War,0.2
42279,Drama,1
42279,Short,1
42280,Animation,0.5
42280,Comedy,0.5
42280,Documentary,0.5
42281,Comedy,1
42281,Short,1
42283,Action,1
42283,Crime,1
42283,Sci-Fi,1
42283,Short,1
42285,Sci-Fi,1
42287,Animation,1
42287,Short,1
42288,Action,0.5
42288,Documentary,0.5
42288,Drama,0.5
42289,Documentary,1
42290,Action,1
42290,Adventure,1
42290,Animation,1
42290,Family,1
42291,Drama,1
42291,Fantasy,1
42291,Mystery,1
42292,Comedy,1
42293,Comedy,1
42293,Short,1
42294,Documentary,1
42295,Comedy,0.25
42295,Drama,0.25
42295,Romance,0.25
42295,Short,0.5
42296,Action,1
42296,Crime,1
42296,Drama,1
42296,Thriller,1
42297,Drama,1
42298,Documentary,1
42299,Documentary,1
42299,Short,1
42301,Crime,0.1
42301,Documentary,0.8
42301,Drama,0.2
42301,Music,0.3
42301,Romance,0.1
42302,Comedy,1
42302,Horror,1
42302,Short,1
42303,Horror,1
42303,Mystery,1
42305,Short,1
42307,Documentary,0.1
42307,Drama,0.9
42308,Documentary,1
42308,Short,1
42309,Crime,0.333333
42309,Drama,0.5
42309,Musical,0.166667
42309,Mystery,0.166667
42309,Romance,0.166667
42309,Thriller,0.166667
42309,War,0.166667
42310,Comedy,1
42312,Action,1
42312,Comedy,1
42312,Short,1
42313,Crime,0.5
42313,Drama,0.5
42314,Adventure,0.5
42314,Drama,1
42314,War,0.5
42315,Comedy,0.333333
42315,Drama,0.333333
42315,Mystery,0.333333
42315,Short,1
42316,Adventure,0.111111
42316,Comedy,0.296296
42316,Drama,0.814815
42316,Family,0.037037
42316,Fantasy,0.037037
42316,Musical,0.0740741
42316,Romance,0.259259
42316,Thriller,0.037037
42316,War,0.0740741
42317,Documentary,1
42318,Action,0.0625
42318,Adventure,0.4375
42318,Comedy,0.0625
42318,Drama,0.625
42318,Family,0.0625
42318,Fantasy,0.125
42318,Romance,0.0625
42318,War,0.3125
42322,Adventure,0.25
42322,Crime,0.25
42322,Drama,0.75
42322,Family,0.25
42323,Drama,0.5
42323,Short,1
42325,Documentary,0.25
42325,Drama,0.75
42326,Comedy,0.8
42326,Crime,0.2
42326,Drama,0.3
42330,Comedy,0.333333
42330,Short,1
42332,Short,1
42333,Comedy,1
42336,Drama,0.666667
42336,Short,0.333333
42337,Short,1
42339,Documentary,1
42340,Comedy,1
42342,Comedy,0.333333
42342,Drama,0.666667
42342,Thriller,0.333333
42343,Short,1
42345,Sci-Fi,1
42346,Comedy,1
42346,Drama,0.5
42347,Comedy,1
42348,Short,1
42349,Thriller,1
42350,Fantasy,1
42352,Comedy,0.166667
42352,Music,0.166667
42352,Musical,0.5
42352,Short,1
42353,Documentary,1
42353,Music,0.5
42355,Comedy,1
42356,Documentary,1
42356,Music,1
42357,Comedy,1
42357,Drama,1
42358,Documentary,1
42358,Short,0.333333
42359,Comedy,1
42360,Adventure,0.1
42360,Crime,0.1
42360,Documentary,0.7
42360,Horror,0.1
42360,Short,0.7
42360,Thriller,0.1
42360,Western,0.1
42361,Drama,1
42362,Comedy,0.5
42362,Documentary,0.5
42362,Short,0.25
42363,Short,1
42364,Documentary,1
42366,Action,0.166667
42366,Adventure,0.166667
42366,Comedy,0.333333
42366,Drama,0.5
42366,Musical,0.166667
42366,Romance,0.166667
42366,War,0.166667
42367,Horror,1
42367,Sci-Fi,1
42367,Short,1
42371,Short,1
42372,Documentary,1
42372,Short,1
42373,Comedy,0.75
42373,Drama,0.25
42373,Musical,0.25
42375,Animation,0.03125
42375,Comedy,0.0625
42375,Crime,0.03125
42375,Documentary,0.0625
42375,Drama,0.875
42375,Family,0.03125
42375,Fantasy,0.09375
42375,Music,0.03125
42375,Romance,0.0625
42375,Sci-Fi,0.0625
42375,Short,0.0625
42375,Thriller,0.0625
42376,Short,1
42378,Documentary,1
42378,Short,1
42379,Comedy,1
42380,Documentary,0.5
42380,Short,0.5
42381,Comedy,1
42382,Horror,1
42383,Comedy,1
42384,Drama,1
42387,Drama,0.5
42387,Thriller,0.5
42389,Adventure,1
42390,Documentary,1
42390,Short,0.2
42391,Short,1
42392,Documentary,0.769231
42392,Drama,0.153846
42392,Short,0.846154
42393,Documentary,1
42393,Short,1
42395,Action,0.2
42395,Crime,0.2
42395,Drama,0.4
42395,Romance,0.4
42397,Documentary,1
42397,Short,1
42398,Thriller,1
42399,Drama,0.5
42399,Family,1
42400,Comedy,0.5
42400,Documentary,0.5
42400,Drama,1
42400,Short,1
42401,Comedy,0.333333
42401,Drama,1
42401,Romance,0.333333
42401,Short,0.333333
42402,Comedy,0.4
42402,Crime,0.2
42402,Drama,0.4
42403,Action,0.0666667
42403,Adventure,0.0666667
42403,Comedy,0.2
42403,Drama,0.2
42403,Family,0.466667
42403,Fantasy,0.333333
42403,Musical,0.2
42403,Romance,0.266667
42403,Short,0.0666667
42403,War,0.0666667
42405,Documentary,1
42405,Short,0.714286
42409,Documentary,1
42410,Comedy,0.5
42410,Documentary,0.5
42410,Drama,0.5
42410,Family,0.5
42411,Documentary,1
42412,Comedy,1
42412,Short,1
42414,War,1
42415,Comedy,0.1
42415,Documentary,0.3
42415,Drama,0.8
42415,Romance,0.1
42415,War,0.2
42417,Documentary,0.5
42417,Short,0.5
42417,War,0.5
42418,Documentary,0.8
42418,Drama,0.133333
42418,Short,0.666667
42420,Action,0.111111
42420,Adventure,0.111111
42420,Documentary,0.444444
42420,Drama,0.222222
42420,Short,0.666667
42422,Animation,1
42422,Short,1
42424,Short,1
42425,Short,1
42426,Documentary,0.75
42426,Drama,0.25
42426,Short,0.25
42427,Animation,1
42427,Short,1
42428,Adventure,0.111111
42428,Crime,0.111111
42428,Drama,1
42428,Romance,0.111111
42429,Crime,0.5
42429,Documentary,0.25
42429,Drama,1
42429,Mystery,0.5
42430,Action,0.0238095
42430,Comedy,0.5
42430,Drama,0.428571
42430,Family,0.0714286
42430,Fantasy,0.0714286
42430,Music,0.0952381
42430,Musical,0.214286
42430,Mystery,0.0238095
42430,Romance,0.142857
42430,Thriller,0.0238095
42430,War,0.047619
42431,Action,0.666667
42431,Adventure,0.666667
42431,Comedy,0.666667
42431,Crime,0.333333
42431,Drama,0.333333
42431,Family,0.333333
42431,Thriller,0.333333
42432,Short,1
42434,Comedy,1
42435,Animation,1
42436,Documentary,0.833333
42436,Short,1
42437,Drama,1
42437,Short,1
42439,Comedy,1
42439,Musical,1
42440,Comedy,1
42440,Documentary,1
42440,Drama,1
42440,Mystery,1
42442,Comedy,1
42443,Documentary,0.5
42443,Short,1
42444,Drama,1
42445,Musical,1
42446,Drama,1
42448,Documentary,1
42449,Short,1
42450,Drama,1
42451,Short,1
42453,Action,0.5
42453,Animation,1
42453,Music,0.5
42454,Action,0.111111
42454,Adventure,0.166667
42454,Comedy,0.388889
42454,Drama,0.222222
42454,Fantasy,0.111111
42454,Horror,0.0555556
42454,Musical,0.0555556
42454,Romance,0.111111
42454,Sci-Fi,0.0555556
42455,Documentary,1
42456,Drama,1
42456,Short,1
42457,Adventure,1
42457,Comedy,1
42458,Action,0.133333
42458,Adventure,0.0666667
42458,Comedy,0.366667
42458,Crime,0.0666667
42458,Drama,0.733333
42458,Fantasy,0.0333333
42458,Mystery,0.0333333
42458,Romance,0.1
42458,Thriller,0.1
42458,War,0.0333333
42458,Western,0.0333333
42459,Crime,1
42460,Comedy,1
42460,Drama,0.75
42460,Romance,0.25
42461,Comedy,0.333333
42461,Documentary,0.333333
42461,Drama,0.666667
42461,Short,0.333333
42462,Animation,1
42462,Comedy,1
42462,Short,1
42463,Action,1
42464,Action,0.333333
42464,Drama,1
42464,Family,0.666667
42464,Romance,0.333333
42465,Drama,0.5
42465,Family,0.5
42465,Musical,0.5
42466,Comedy,1
42466,Drama,1
42467,Comedy,1
42467,Drama,0.333333
42468,Comedy,0.666667
42468,Drama,0.333333
42468,Horror,0.333333
42469,Drama,0.5
42469,Mystery,0.5
42469,Romance,0.5
42470,Drama,1
42470,Short,1
42471,Short,1
42474,Documentary,1
42474,Music,0.5
42474,Short,0.5
42475,Sci-Fi,1
42477,Comedy,0.5
42477,Documentary,0.5
42477,Horror,0.25
42477,Short,0.5
42478,Drama,1
42480,Comedy,0.25
42480,Drama,0.25
42480,Family,0.25
42480,Romance,0.25
42480,Short,0.75
42483,Comedy,1
42483,Short,1
42484,Action,1
42484,Crime,1
42484,Drama,1
42485,Crime,0.333333
42485,Drama,0.666667
42486,Documentary,1
42487,Crime,0.428571
42487,Documentary,0.142857
42487,Drama,0.428571
42487,Short,0.428571
42488,Drama,0.5
42488,Short,1
42490,Drama,0.5
42490,Short,1
42491,Comedy,1
42492,Documentary,1
42493,Comedy,1
42495,Animation,1
42495,Short,1
42497,Action,0.333333
42497,Comedy,0.666667
42497,Crime,0.666667
42497,Drama,0.333333
42498,Adventure,1
42500,Documentary,1
42501,Comedy,1
42503,Drama,1
42503,War,0.2
42505,Action,0.222222
42505,Adventure,0.111111
42505,Animation,0.111111
42505,Comedy,0.111111
42505,Crime,0.111111
42505,Documentary,0.111111
42505,Drama,0.111111
42505,Horror,0.111111
42505,Short,0.555556
42505,Western,0.111111
42507,Drama,1
42507,Short,1
42509,Documentary,1
42510,Documentary,1
42512,Sci-Fi,1
42512,Short,1
42513,Documentary,1
42515,Comedy,0.5
42515,Drama,0.5
42515,Fantasy,0.5
42515,Sci-Fi,0.5
42516,Documentary,1
42517,Comedy,0.333333
42517,Family,0.333333
42517,Fantasy,0.333333
42517,Short,1
42518,Animation,0.625
42518,Comedy,0.125
42518,Short,1
42519,Drama,1
42519,Thriller,1
42520,Drama,1
42521,Drama,1
42522,Animation,1
42522,Short,1
42523,Animation,1
42523,Short,0.5
42524,Short,1
42525,Documentary,1
42525,Short,1
42526,Short,1
42527,Action,1
42527,Drama,1
42527,Romance,1
42528,Documentary,1
42528,Short,1
42529,Comedy,1
42529,Drama,0.5
42530,Documentary,1
42530,Short,1
42531,Drama,1
42532,Drama,1
42533,Short,1
42535,Drama,1
42536,Documentary,0.9
42536,Short,0.5
42537,Documentary,1
42537,Short,0.666667
42538,Documentary,1
42538,Short,0.5
42539,Comedy,1
42539,Crime,1
42539,Horror,1
42539,Short,1
42540,Drama,1
42540,Romance,1
42541,Drama,1
42542,Comedy,1
42543,Drama,1
42547,Documentary,1
42548,Adventure,0.333333
42548,Drama,0.333333
42548,Family,0.666667
42548,Fantasy,0.666667
42549,Comedy,1
42550,Short,1
42551,Drama,1
42551,Short,1
42552,Animation,1
42552,Family,1
42552,Fantasy,1
42552,Musical,1
42553,Documentary,0.75
42553,Drama,0.25
42554,Action,0.2
42554,Comedy,0.6
42554,Family,0.2
42554,Musical,0.2
42555,Animation,0.75
42555,Comedy,0.25
42555,Family,0.25
42555,Short,0.75
42556,Sci-Fi,1
42557,Short,1
42558,Documentary,1
42559,Drama,1
42560,Animation,1
42560,Family,1
42560,Short,1
42562,Documentary,0.25
42562,Drama,0.25
42562,Short,0.75
42564,Documentary,0.5
42564,Short,0.5
42565,Music,1
42566,Family,1
42566,Short,1
